age,basket,checkout,region,coupon,gender,monthly_spend,shipping_fee,subscriber,tenure
30.0,25.9,False,E,False,f,74.12,15.0,False,9.0
27.0,40.1,False,B,False,f,108.42,20.0,False,7.0
50.0,20.4,False,B,False,m,83.99,20.0,False,2.0
26.0,22.5,False,B,False,f,68.76,20.0,False,3.0
23.0,41.5,False,B,False,f,120.77,20.0,False,2.0
25.0,20.7,False,E,False,m,66.53,15.0,False,4.0
18.0,16.4,False,A,False,m,42.79,5.0,False,2.0
31.0,30.9,False,B,False,f,103.09,20.0,False,2.0
37.0,39.1,False,B,False,f,108.86,20.0,False,2.0
48.0,28.7,False,B,False,f,106.41,20.0,False,1.0
27.0,21.3,False,B,False,f,75.02,20.0,False,5.0
32.0,31.0,True,B,True,f,90.85,20.0,False,18.0
33.0,25.0,False,C,True,f,65.0,10.0,False,12.0
19.0,14.3,True,C,False,f,84.94,10.0,False,3.0
36.0,21.9,False,B,False,f,100.74,20.0,False,7.0
38.0,32.2,False,C,False,m,118.7,0.0,False,7.0
19.0,24.7,False,B,True,f,80.68,20.0,False,5.0
26.0,16.5,False,C,True,f,73.83,10.0,False,3.0
36.0,28.4,False,A,True,f,100.9,5.0,False,2.0
43.0,30.7,False,C,False,f,109.11,0.0,False,6.0
27.0,18.2,False,A,False,f,75.67,5.0,False,18.0
38.0,20.0,False,B,False,f,105.19,20.0,False,2.0
30.0,24.2,False,B,False,f,83.41,20.0,False,8.0
56.0,33.9,False,B,False,f,103.08,20.0,False,13.0
41.0,29.8,False,B,False,f,103.88,20.0,False,2.0
27.0,27.6,True,B,False,m,108.59,20.0,False,4.0
31.0,20.1,False,A,False,m,67.86,5.0,False,1.0
38.0,22.6,False,B,True,f,103.7,20.0,False,4.0
25.0,26.7,False,A,False,f,68.83,5.0,False,9.0
36.0,27.5,False,B,False,m,113.21,20.0,True,15.0
28.0,16.7,False,C,False,m,79.48,10.0,False,5.0
36.0,24.7,False,B,False,f,86.45,20.0,False,4.0
48.0,37.2,False,B,False,f,106.34,20.0,False,2.0
37.0,48.2,False,B,False,f,167.01,20.0,False,2.0
35.0,17.4,False,B,False,m,70.73,20.0,False,1.0
27.0,20.8,False,B,True,f,79.2,20.0,False,15.0
41.0,69.5,False,B,False,m,236.08,20.0,False,35.0
43.0,200.3,False,D,False,f,141.25,0.0,False,7.0
38.0,45.2,False,C,False,m,191.21,0.0,False,2.0
46.0,27.5,False,B,True,f,99.56,20.0,False,1.0
36.0,21.7,False,B,False,f,131.8,20.0,False,17.0
24.0,30.5,True,B,True,m,125.9,20.0,False,3.0
60.0,32.5,False,B,False,f,98.91,20.0,False,12.0
29.0,21.6,False,E,True,f,62.33,15.0,False,8.0
30.0,26.1,False,C,False,m,78.06,10.0,False,7.0
29.0,31.4,False,B,True,m,121.73,20.0,False,1.0
46.0,26.3,False,B,False,f,109.7,20.0,False,6.0
28.0,25.4,False,E,False,m,86.54,15.0,False,4.0
34.0,42.1,False,B,False,m,131.9,20.0,False,11.0
27.0,33.7,False,B,False,m,93.21,20.0,False,1.0
27.0,41.7,False,A,False,f,100.52,5.0,False,21.0
38.0,37.3,False,B,False,f,113.39,20.0,False,21.0
26.0,30.4,True,B,False,f,124.29,20.0,False,8.0
58.0,33.4,False,B,True,m,101.72,20.0,False,8.0
30.0,20.1,False,B,True,f,72.54,20.0,False,5.0
31.0,21.3,False,B,True,m,94.87,20.0,False,3.0
40.0,28.2,False,B,False,f,89.81,20.0,False,2.0
25.0,20.6,False,A,False,m,87.54,5.0,False,2.0
30.0,21.2,False,A,False,f,67.48,5.0,False,4.0
36.0,24.8,False,B,False,f,92.16,20.0,False,5.0
41.0,33.0,False,B,True,f,132.47,20.0,False,3.0
35.0,25.9,False,B,False,m,102.74,20.0,False,8.0
41.0,32.0,False,B,False,m,117.2,20.0,False,7.0
30.0,18.1,False,B,False,f,59.16,20.0,False,2.0
67.0,35.8,False,B,False,m,127.81,20.0,False,5.0
36.0,166.5,False,D,False,f,84.95,45.85,False,10.0
18.0,54.5,False,B,False,f,253.96,20.0,False,22.0
27.0,19.7,False,B,False,f,75.71,20.0,False,1.0
46.0,38.3,False,B,True,f,191.5,20.0,False,4.0
62.0,24.5,False,B,False,f,112.32,20.0,False,6.0
26.0,20.2,False,B,True,f,91.79,20.0,False,3.0
54.0,32.4,False,B,True,f,123.49,20.0,False,3.0
29.0,24.0,False,A,False,f,78.06,5.0,False,16.0
37.0,20.0,False,B,False,m,92.03,20.0,False,5.0
20.0,13.8,False,B,True,m,42.9,20.0,False,4.0
34.0,20.8,False,B,True,f,80.19,20.0,False,4.0
34.0,23.0,False,E,False,f,119.77,15.0,False,4.0
34.0,31.1,False,E,False,m,99.84,15.0,False,10.0
31.0,25.0,False,B,False,f,101.98,20.0,False,6.0
38.0,40.1,False,A,False,f,134.88,5.0,False,7.0
55.0,24.3,False,B,False,f,128.4,20.0,False,7.0
46.0,17.7,False,B,False,f,102.75,20.0,False,3.0
28.0,45.3,False,A,False,m,151.69,5.0,False,1.0
35.0,22.9,False,B,False,f,94.34,20.0,False,6.0
34.0,31.5,False,C,False,f,96.47,0.0,False,2.0
49.0,30.6,False,B,False,f,108.96,20.0,False,2.0
18.0,16.4,False,B,True,f,61.52,20.0,False,7.0
34.0,25.1,False,B,False,m,81.7,20.0,False,16.0
44.0,34.3,False,A,False,f,115.3,5.0,False,5.0
36.0,33.8,False,B,False,f,183.28,20.0,False,2.0
18.0,13.0,False,B,False,m,32.36,20.0,False,3.0
22.0,25.9,False,B,False,f,84.21,20.0,False,5.0
42.0,23.5,False,B,True,m,58.0,20.0,False,4.0
49.0,52.3,False,B,False,m,148.42,20.0,False,6.0
31.0,19.0,False,B,False,m,72.13,20.0,False,1.0
42.0,27.1,False,A,False,f,130.97,5.0,False,5.0
27.0,27.0,False,B,True,f,80.34,20.0,False,12.0
25.0,27.8,True,B,False,f,111.43,20.0,False,23.0
24.0,15.2,False,B,True,f,71.24,20.0,True,16.0
39.0,29.2,False,E,False,f,89.76,15.0,False,12.0
37.0,42.6,False,B,False,f,188.96,20.0,False,22.0
28.0,27.2,False,B,False,m,86.72,20.0,False,9.0
32.0,21.7,False,A,False,m,79.25,5.0,False,1.0
49.0,24.8,True,E,True,m,91.02,15.0,False,8.0
27.0,23.2,False,B,True,m,77.62,20.0,False,5.0
35.0,32.2,False,B,False,f,125.89,20.0,False,2.0
36.0,25.3,False,B,False,f,85.23,20.0,False,15.0
39.0,33.7,False,B,True,m,111.14,20.0,False,12.0
24.0,25.0,False,B,False,f,76.0,20.0,False,5.0
40.0,27.1,False,B,False,f,96.31,20.0,False,5.0
25.0,22.8,False,E,False,f,81.3,15.0,False,9.0
40.0,57.7,False,A,False,f,253.93,0.0,False,6.0
47.0,20.8,False,B,False,f,82.25,20.0,False,3.0
44.0,45.1,False,B,False,f,125.07,20.0,False,7.0
42.0,33.8,False,B,False,m,145.23,20.0,False,11.0
28.0,9.2,False,B,True,f,42.22,20.0,False,2.0
25.0,28.6,False,B,False,m,88.65,20.0,False,1.0
33.0,13.7,False,B,True,f,71.33,20.0,False,9.0
31.0,20.7,False,A,True,f,64.28,5.0,False,6.0
59.0,21.0,False,B,False,f,98.47,20.0,False,2.0
22.0,36.8,False,B,False,f,100.01,20.0,False,20.0
28.0,41.1,False,B,False,f,170.77,20.0,False,2.0
39.0,32.2,False,B,False,m,115.32,20.0,False,5.0
48.0,36.9,False,B,False,m,126.67,20.0,False,1.0
48.0,27.4,False,B,False,f,128.45,20.0,False,2.0
41.0,20.1,False,A,False,m,82.65,5.0,False,4.0
52.0,29.2,False,A,False,m,120.49,5.0,False,9.0
25.0,27.8,False,B,False,m,91.52,20.0,True,13.0
38.0,53.7,False,E,False,f,130.01,0.0,False,4.0
42.0,29.0,False,B,True,f,90.09,20.0,False,3.0
49.0,29.9,False,C,False,m,93.4,10.0,False,1.0
31.0,13.4,False,B,False,f,74.26,20.0,False,1.0
41.0,58.5,False,B,False,f,186.93,20.0,False,28.0
43.0,34.1,False,B,False,f,140.07,20.0,False,14.0
44.0,23.0,False,B,False,f,105.8,20.0,False,5.0
46.0,33.3,False,B,False,m,101.81,20.0,False,10.0
34.0,63.8,False,B,False,f,190.61,20.0,False,3.0
59.0,26.9,False,B,True,f,88.78,20.0,False,5.0
30.0,21.7,False,B,False,f,76.48,20.0,False,10.0
18.0,18.8,False,B,False,f,52.38,20.0,False,1.0
26.0,19.4,False,B,True,f,69.4,20.0,False,9.0
22.0,59.7,False,B,False,f,278.19,20.0,False,50.0
31.0,25.2,False,B,True,f,82.11,20.0,False,15.0
22.0,20.2,False,B,False,f,95.27,20.0,False,4.0
46.0,36.7,False,C,False,m,129.45,0.0,False,19.0
34.0,32.1,False,B,True,m,95.88,20.0,False,2.0
35.0,27.9,False,B,True,f,99.58,20.0,False,4.0
18.0,21.7,False,A,False,m,85.66,5.0,False,8.0
31.0,35.7,True,B,True,f,207.35,20.0,False,16.0
48.0,39.7,False,C,False,f,164.83,0.0,False,2.0
36.0,29.8,False,B,True,f,100.11,20.0,False,17.0
26.0,28.3,False,B,False,m,92.01,20.0,False,2.0
25.0,33.7,False,B,False,m,104.78,20.0,False,1.0
31.0,46.9,True,C,True,m,211.16,0.0,False,8.0
31.0,26.3,False,E,False,f,76.14,15.0,False,11.0
29.0,27.1,False,B,False,f,85.07,20.0,False,8.0
29.0,19.3,False,B,False,m,60.29,20.0,False,4.0
24.0,32.3,False,B,False,f,100.7,20.0,False,21.0
18.0,11.2,False,B,False,f,43.54,20.0,False,3.0
24.0,17.1,False,A,False,m,48.95,5.0,False,4.0
31.0,21.9,False,C,True,f,81.85,10.0,False,6.0
40.0,206.2,False,D,False,f,140.3,0.0,False,10.0
36.0,34.9,False,B,False,m,147.02,20.0,False,21.0
55.0,47.5,False,B,False,f,123.64,20.0,False,12.0
29.0,28.0,False,B,False,m,90.85,20.0,False,10.0
41.0,27.1,False,B,False,f,117.57,20.0,False,8.0
34.0,19.6,False,B,True,f,91.87,20.0,False,6.0
46.0,22.7,False,B,False,m,82.11,20.0,False,7.0
42.0,32.0,False,B,False,m,82.31,20.0,False,4.0
37.0,35.5,False,C,False,f,109.58,0.0,False,5.0
43.0,47.6,False,B,True,m,156.93,20.0,False,31.0
44.0,37.5,False,B,False,f,111.23,20.0,False,13.0
22.0,34.6,False,B,True,f,120.98,20.0,False,2.0
22.0,43.6,False,B,False,f,172.63,20.0,True,25.0
45.0,23.9,False,B,False,f,88.41,20.0,False,7.0
38.0,31.0,False,C,False,f,111.23,0.0,False,12.0
36.0,28.0,False,B,False,f,90.49,20.0,False,5.0
20.0,27.3,False,B,True,f,78.45,20.0,False,10.0
37.0,25.4,False,B,True,f,79.12,20.0,False,8.0
44.0,32.9,False,B,False,f,104.72,20.0,False,6.0
18.0,23.8,False,C,False,f,84.12,10.0,False,11.0
40.0,52.8,False,B,False,m,179.41,20.0,False,7.0
42.0,23.8,True,B,False,m,101.96,20.0,False,6.0
28.0,46.6,False,B,False,m,162.65,20.0,False,1.0
30.0,18.8,False,B,False,f,76.86,20.0,False,1.0
23.0,20.2,False,B,False,m,82.95,20.0,False,2.0
36.0,33.5,False,B,False,m,140.76,20.0,False,16.0
40.0,20.8,False,A,False,f,93.68,5.0,False,1.0
47.0,24.6,False,B,False,m,94.56,20.0,False,7.0
30.0,29.0,False,B,False,f,99.71,20.0,False,1.0
40.0,29.2,True,B,True,f,86.1,20.0,False,7.0
30.0,29.3,False,B,False,f,91.05,20.0,True,13.0
32.0,32.7,False,B,False,f,94.77,20.0,False,1.0
38.0,29.5,False,B,False,f,102.04,20.0,False,11.0
42.0,36.6,False,B,False,f,122.67,20.0,False,1.0
31.0,23.5,False,B,True,f,102.22,20.0,False,2.0
32.0,11.0,False,B,False,f,74.79,20.0,False,9.0
37.0,34.3,False,B,False,m,104.58,20.0,False,6.0
30.0,14.0,False,B,False,m,72.4,20.0,False,8.0
29.0,32.5,False,B,False,f,121.86,20.0,False,10.0
37.0,20.3,False,B,False,f,121.96,20.0,False,3.0
40.0,56.5,False,B,False,m,161.4,20.0,False,1.0
35.0,34.7,False,B,False,f,121.03,20.0,False,2.0
32.0,11.6,False,B,False,m,72.35,20.0,False,4.0
29.0,26.8,False,B,False,f,107.81,20.0,False,22.0
29.0,42.1,False,B,False,m,170.72,20.0,False,19.0
30.0,34.5,False,C,False,m,107.22,0.0,False,3.0
51.0,28.4,True,B,True,f,109.14,20.0,False,4.0
28.0,12.6,False,B,False,f,65.62,20.0,False,4.0
41.0,24.2,False,B,False,f,146.39,20.0,False,2.0
34.0,30.9,False,C,False,f,99.46,0.0,False,12.0
22.0,27.9,False,B,False,f,78.69,20.0,False,10.0
43.0,26.0,False,B,False,f,118.29,20.0,False,4.0
30.0,31.2,False,C,True,f,128.83,0.0,False,18.0
18.0,23.2,False,B,False,f,91.11,20.0,False,7.0
47.0,54.3,False,B,False,f,175.41,20.0,False,11.0
44.0,23.4,False,B,True,m,82.84,20.0,False,5.0
46.0,19.2,False,B,False,f,80.3,20.0,False,12.0
34.0,23.1,False,B,False,m,99.9,20.0,False,1.0
66.0,46.6,False,B,True,f,137.7,20.0,False,17.0
26.0,53.5,False,C,True,f,140.83,0.0,False,9.0
37.0,31.2,False,B,True,m,114.29,20.0,False,5.0
41.0,31.1,False,B,False,f,104.16,20.0,False,5.0
38.0,29.7,False,B,False,f,131.16,20.0,False,18.0
48.0,36.4,False,B,False,m,109.08,20.0,False,7.0
37.0,46.2,False,B,True,f,154.58,20.0,False,3.0
46.0,23.1,False,E,True,f,85.33,15.0,False,4.0
49.0,23.0,False,B,False,f,119.38,20.0,False,2.0
18.0,16.5,False,B,True,f,81.53,20.0,False,13.0
47.0,27.8,False,B,False,f,110.46,20.0,False,8.0
44.0,23.0,False,B,False,f,94.61,20.0,False,1.0
27.0,23.5,False,A,True,f,89.71,5.0,False,13.0
30.0,41.5,False,E,True,f,131.38,15.0,False,1.0
29.0,84.8,False,E,False,m,272.99,0.0,False,5.0
63.0,45.1,False,B,False,f,151.03,20.0,False,11.0
33.0,25.5,False,B,False,f,105.71,20.0,False,3.0
31.0,28.3,False,E,False,f,112.75,15.0,False,23.0
36.0,41.1,False,B,False,f,140.39,20.0,False,20.0
45.0,180.4,False,D,False,f,142.4,63.32,False,4.0
41.0,32.6,False,A,False,f,90.74,5.0,False,8.0
27.0,25.6,False,C,True,f,96.79,10.0,False,4.0
52.0,45.2,False,B,False,f,189.87,20.0,False,15.0
46.0,27.0,False,B,False,f,96.02,20.0,False,13.0
47.0,31.6,False,B,False,f,96.58,20.0,False,3.0
34.0,22.7,False,B,True,f,81.06,20.0,False,6.0
38.0,40.2,False,B,False,f,125.59,20.0,False,2.0
33.0,27.5,False,C,False,f,113.26,10.0,False,3.0
34.0,28.5,False,B,False,f,100.15,20.0,False,3.0
41.0,29.6,False,B,False,f,88.09,20.0,False,1.0
29.0,35.8,False,B,False,f,97.07,20.0,False,2.0
42.0,46.0,False,E,False,f,143.38,15.0,False,13.0
32.0,37.6,False,B,False,m,138.26,20.0,False,7.0
43.0,27.5,False,B,False,m,77.88,20.0,False,3.0
18.0,26.6,False,B,False,f,70.74,20.0,False,15.0
41.0,26.4,False,B,False,f,102.47,20.0,False,17.0
40.0,40.9,False,B,False,f,141.43,20.0,False,8.0
26.0,26.5,False,B,False,f,96.61,20.0,False,3.0
33.0,27.8,False,B,False,m,94.61,20.0,False,1.0
18.0,14.0,False,C,False,f,56.18,10.0,False,2.0
60.0,61.7,False,B,False,f,178.44,20.0,False,29.0
47.0,27.9,False,B,False,f,121.92,20.0,False,5.0
43.0,22.3,False,B,False,f,99.63,20.0,False,5.0
30.0,24.5,False,B,False,m,70.88,20.0,False,2.0
41.0,38.2,False,A,True,f,129.25,5.0,False,10.0
24.0,25.7,False,B,False,f,74.88,20.0,False,18.0
18.0,36.7,False,B,True,m,137.3,20.0,False,7.0
31.0,34.4,False,A,False,f,112.69,5.0,False,8.0
46.0,88.7,False,E,False,f,259.03,0.0,False,39.0
36.0,30.4,False,B,False,f,116.36,20.0,False,12.0
37.0,30.9,False,E,False,f,119.16,15.0,False,13.0
30.0,46.2,False,B,False,m,188.57,20.0,False,8.0
45.0,21.8,False,E,False,m,89.85,15.0,False,2.0
42.0,39.2,False,A,False,f,124.73,5.0,False,3.0
31.0,14.4,False,A,False,f,68.94,5.0,False,6.0
33.0,28.3,False,B,False,f,118.74,20.0,False,3.0
48.0,29.8,False,A,False,m,126.29,5.0,False,10.0
39.0,21.2,True,B,True,f,108.06,20.0,False,1.0
49.0,37.8,False,B,True,f,144.77,20.0,False,4.0
21.0,19.8,False,B,False,f,61.88,20.0,False,10.0
25.0,39.7,False,B,False,m,139.59,20.0,False,30.0
35.0,31.0,False,B,False,f,101.86,20.0,False,2.0
42.0,39.0,False,B,False,f,230.03,20.0,False,2.0
44.0,29.7,False,C,True,f,107.09,10.0,False,2.0
42.0,26.6,False,C,False,f,117.48,10.0,False,5.0
36.0,38.7,False,B,True,f,136.32,20.0,False,22.0
50.0,25.8,False,C,False,f,94.74,10.0,False,2.0
46.0,43.9,True,B,True,f,120.81,20.0,False,2.0
23.0,14.7,True,B,False,f,123.15,20.0,False,7.0
66.0,46.2,False,B,False,f,188.79,20.0,True,33.0
31.0,26.2,False,B,False,f,139.65,20.0,False,12.0
40.0,43.1,False,B,False,f,133.42,20.0,False,2.0
31.0,23.3,False,B,True,m,83.54,20.0,False,12.0
44.0,22.5,False,B,False,m,94.28,20.0,False,3.0
48.0,54.0,False,B,True,f,149.39,20.0,False,12.0
67.0,30.9,False,B,False,f,111.69,20.0,False,14.0
53.0,68.0,False,B,False,f,228.01,20.0,False,26.0
25.0,13.9,False,B,False,f,63.99,20.0,False,3.0
38.0,16.6,True,E,False,f,71.84,15.0,False,8.0
31.0,39.0,False,C,True,f,141.58,0.0,False,6.0
29.0,71.6,False,B,False,m,209.34,20.0,False,6.0
50.0,26.2,True,B,True,f,100.7,20.0,False,3.0
34.0,30.1,False,B,False,f,128.02,20.0,False,7.0
18.0,31.2,False,E,False,f,86.4,15.0,False,5.0
48.0,43.9,False,A,False,f,163.25,5.0,False,19.0
31.0,47.0,False,B,False,f,159.64,20.0,True,22.0
40.0,36.3,False,B,True,f,127.44,20.0,False,21.0
49.0,37.6,False,C,False,f,141.52,0.0,False,23.0
21.0,21.6,False,B,False,m,74.57,20.0,False,10.0
41.0,28.4,False,A,False,f,98.27,5.0,False,2.0
39.0,23.1,False,B,False,m,80.08,20.0,False,8.0
41.0,33.9,False,B,False,f,117.24,20.0,False,3.0
50.0,35.6,False,E,False,f,120.03,15.0,False,1.0
27.0,19.4,False,B,True,f,86.19,20.0,False,2.0
46.0,43.6,False,B,False,f,155.67,20.0,False,5.0
24.0,35.3,False,B,False,f,117.01,20.0,False,6.0
50.0,49.4,False,B,True,m,186.08,20.0,False,16.0
39.0,41.7,False,B,False,m,127.23,20.0,False,14.0
39.0,38.1,False,B,False,f,161.91,20.0,True,23.0
36.0,33.7,False,B,False,f,115.49,20.0,False,7.0
40.0,64.3,False,B,False,m,200.77,20.0,False,14.0
21.0,31.3,False,A,False,f,109.38,5.0,False,5.0
55.0,45.5,False,C,False,f,121.93,0.0,False,3.0
62.0,21.6,False,B,False,m,77.71,20.0,False,1.0
33.0,36.9,False,B,True,m,120.81,20.0,False,6.0
38.0,38.8,False,B,False,f,97.75,20.0,False,2.0
39.0,27.5,False,B,False,f,103.14,20.0,False,6.0
32.0,41.8,False,B,False,f,128.1,20.0,False,2.0
38.0,32.8,False,B,True,f,123.3,20.0,False,3.0
31.0,31.7,False,B,False,m,97.6,20.0,False,10.0
37.0,43.8,False,A,False,m,173.19,5.0,False,2.0
22.0,27.6,False,E,False,f,120.29,15.0,False,5.0
51.0,57.5,False,B,False,f,217.78,20.0,True,30.0
53.0,32.1,False,B,False,f,114.65,20.0,False,16.0
46.0,25.1,False,B,False,f,131.15,20.0,False,22.0
33.0,24.2,False,B,False,f,89.41,20.0,False,1.0
53.0,39.3,True,B,False,f,164.98,20.0,False,9.0
40.0,21.2,False,B,False,m,92.05,20.0,False,6.0
32.0,35.6,False,B,False,f,108.71,20.0,False,1.0
20.0,13.4,False,B,False,f,35.18,20.0,False,9.0
34.0,26.0,False,B,False,f,89.61,20.0,False,1.0
27.0,22.0,False,B,False,m,98.37,20.0,False,6.0
28.0,44.9,False,B,False,m,150.66,20.0,False,2.0
43.0,30.9,True,B,True,f,149.45,20.0,False,14.0
29.0,23.9,False,B,False,f,65.06,20.0,False,1.0
30.0,32.7,False,B,False,f,109.89,20.0,False,5.0
41.0,29.8,False,B,False,f,91.97,20.0,False,3.0
43.0,24.7,False,B,False,f,106.19,20.0,False,6.0
20.0,14.4,False,B,True,f,44.5,20.0,False,7.0
44.0,37.6,False,B,False,f,129.27,20.0,False,2.0
40.0,30.8,False,B,False,f,99.66,20.0,False,8.0
24.0,30.7,False,B,True,f,105.57,20.0,False,6.0
24.0,32.8,False,A,True,f,125.11,5.0,False,1.0
29.0,24.9,False,B,False,f,66.48,20.0,False,2.0
45.0,37.9,False,B,False,f,165.89,20.0,False,6.0
21.0,25.1,False,B,False,m,98.33,20.0,False,4.0
32.0,26.7,False,B,False,f,114.77,20.0,False,2.0
30.0,35.0,False,A,True,f,106.99,5.0,False,4.0
39.0,19.2,False,A,True,f,84.59,5.0,False,9.0
34.0,24.6,False,A,False,f,90.92,5.0,False,5.0
41.0,18.0,False,B,False,m,65.36,20.0,False,8.0
53.0,34.2,False,B,False,f,113.91,20.0,False,14.0
41.0,21.2,False,B,True,m,79.9,20.0,False,6.0
53.0,18.5,True,E,False,m,86.07,15.0,False,1.0
36.0,51.0,False,E,True,f,167.68,0.0,False,5.0
51.0,40.2,False,B,False,f,157.64,20.0,False,21.0
25.0,22.1,False,B,True,f,65.49,20.0,False,1.0
49.0,39.7,False,B,False,f,133.23,20.0,True,19.0
53.0,29.5,False,B,False,f,115.03,20.0,False,4.0
32.0,24.5,False,E,False,m,98.61,15.0,False,1.0
40.0,37.8,False,A,False,f,139.59,5.0,False,13.0
27.0,30.8,False,B,True,m,102.92,20.0,False,24.0
29.0,33.0,False,B,False,f,131.69,20.0,False,7.0
34.0,26.2,False,E,False,m,111.88,15.0,False,1.0
34.0,30.3,False,A,False,f,123.63,5.0,False,2.0
23.0,18.9,False,B,False,f,78.07,20.0,False,2.0
19.0,36.8,False,B,False,m,117.13,20.0,False,12.0
39.0,23.1,False,A,False,f,118.3,5.0,False,5.0
41.0,26.0,False,B,True,f,90.74,20.0,False,11.0
51.0,34.2,False,B,False,m,123.76,20.0,False,10.0
39.0,42.4,False,A,False,f,170.19,5.0,False,4.0
27.0,30.8,False,B,False,f,118.28,20.0,False,1.0
43.0,23.2,False,A,False,f,116.56,5.0,False,17.0
29.0,22.8,False,B,False,m,100.52,20.0,False,4.0
40.0,39.1,False,A,True,m,155.37,5.0,False,4.0
61.0,33.4,False,B,True,f,116.07,20.0,False,1.0
41.0,27.4,False,C,False,f,117.62,10.0,False,5.0
31.0,28.6,False,E,False,f,98.36,15.0,False,7.0
43.0,24.8,False,E,False,m,138.11,15.0,False,6.0
18.0,27.6,False,B,False,m,86.95,20.0,False,2.0
27.0,21.8,False,B,True,f,58.45,20.0,False,7.0
32.0,25.5,True,B,False,m,103.37,20.0,False,3.0
56.0,39.9,False,B,False,f,133.67,20.0,False,2.0
50.0,19.0,False,B,False,f,91.23,20.0,False,7.0
41.0,36.1,False,B,True,f,103.17,20.0,False,14.0
42.0,25.0,False,B,True,f,100.91,20.0,False,7.0
35.0,29.0,False,B,False,f,101.22,20.0,False,12.0
65.0,23.6,False,A,True,m,94.45,5.0,False,1.0
36.0,33.5,False,B,True,f,100.25,20.0,False,3.0
35.0,23.3,True,B,False,f,101.53,20.0,False,3.0
30.0,34.1,False,A,False,f,102.08,5.0,False,3.0
34.0,28.6,False,B,False,m,87.54,20.0,False,9.0
32.0,20.1,False,E,False,m,59.7,15.0,False,6.0
28.0,34.4,False,E,True,f,109.22,15.0,False,5.0
20.0,18.8,False,B,True,f,49.95,20.0,False,8.0
36.0,28.9,False,B,False,f,120.37,20.0,False,2.0
35.0,28.7,True,B,True,m,142.45,20.0,False,8.0
29.0,42.6,True,A,True,m,140.73,5.0,False,7.0
57.0,65.3,False,B,True,f,206.82,20.0,False,29.0
19.0,26.9,False,B,True,f,93.96,20.0,False,5.0
27.0,17.7,False,A,False,m,83.53,5.0,False,11.0
37.0,43.6,False,A,False,f,141.28,5.0,False,5.0
31.0,32.3,False,C,False,f,99.04,0.0,False,3.0
30.0,22.3,False,C,False,m,81.8,10.0,False,18.0
26.0,16.8,False,B,False,f,55.15,20.0,False,7.0
69.0,48.2,True,A,True,f,149.4,5.0,False,1.0
21.0,19.4,False,B,True,f,59.94,20.0,False,7.0
35.0,41.2,False,B,False,m,114.47,20.0,False,11.0
24.0,17.7,False,C,False,m,71.66,10.0,False,6.0
37.0,43.2,False,B,False,f,111.76,20.0,False,2.0
26.0,33.8,False,B,False,m,108.74,20.0,False,6.0
43.0,28.7,False,C,False,f,120.1,10.0,False,17.0
58.0,43.6,False,A,False,f,132.38,5.0,False,2.0
42.0,32.0,False,C,False,f,110.3,0.0,False,12.0
33.0,28.9,False,B,False,m,94.9,20.0,False,5.0
51.0,44.7,False,B,True,m,147.08,20.0,False,6.0
53.0,46.0,False,B,True,f,152.46,20.0,False,4.0
42.0,24.8,False,B,False,f,127.03,20.0,False,6.0
29.0,23.1,True,B,True,f,100.09,20.0,False,8.0
20.0,29.2,False,B,False,f,71.15,20.0,False,1.0
42.0,23.7,False,B,True,m,98.63,20.0,False,9.0
28.0,20.2,False,E,False,f,81.7,15.0,False,11.0
25.0,63.2,False,B,True,m,204.84,20.0,False,27.0
41.0,38.2,True,B,True,f,123.71,20.0,False,13.0
30.0,36.3,False,A,False,f,111.78,5.0,False,1.0
68.0,27.4,False,B,False,f,134.63,20.0,False,2.0
32.0,18.1,False,E,False,f,74.75,15.0,False,1.0
32.0,28.9,False,C,False,f,93.55,10.0,False,4.0
38.0,22.6,False,C,True,m,85.53,10.0,False,2.0
32.0,22.0,False,B,False,f,71.04,20.0,False,2.0
28.0,29.9,False,B,False,f,93.79,20.0,False,7.0
38.0,47.8,False,B,True,f,125.77,20.0,False,20.0
44.0,19.6,False,E,True,f,108.18,15.0,False,8.0
40.0,20.8,False,C,False,f,105.31,10.0,False,4.0
44.0,39.0,False,C,False,f,110.77,0.0,False,19.0
30.0,19.9,False,B,False,f,65.36,20.0,False,1.0
50.0,46.4,True,B,True,f,163.61,20.0,False,4.0
26.0,25.8,False,B,False,m,104.52,20.0,False,3.0
41.0,25.6,False,B,False,f,83.44,20.0,False,2.0
36.0,32.7,False,B,True,f,120.99,20.0,False,21.0
32.0,48.2,False,B,True,f,187.34,20.0,False,3.0
19.0,22.0,False,B,False,f,70.62,20.0,False,16.0
27.0,57.9,False,B,False,f,172.94,20.0,False,11.0
54.0,38.5,False,B,False,m,167.29,20.0,False,12.0
18.0,15.5,False,B,False,f,56.02,20.0,False,4.0
44.0,33.6,False,B,False,m,97.45,20.0,False,1.0
41.0,31.0,False,B,False,f,108.86,20.0,False,2.0
28.0,58.6,False,B,True,f,175.54,20.0,False,14.0
26.0,20.9,True,B,True,f,85.54,20.0,False,16.0
30.0,33.5,False,C,False,m,84.63,0.0,False,2.0
42.0,28.4,False,A,False,f,96.98,5.0,False,5.0
49.0,32.5,False,B,False,m,127.47,20.0,False,8.0
38.0,28.3,False,B,False,m,106.05,20.0,False,1.0
41.0,32.8,False,E,False,m,122.59,15.0,False,10.0
23.0,19.3,False,A,False,m,66.54,5.0,False,8.0
46.0,23.4,False,A,False,m,103.35,5.0,False,15.0
