age,region,gender,monthly_spend,subscriber,tenure
46.0,E,f,159.65,False,10.0
38.0,E,f,96.39,False,14.0
68.0,B,f,113.2,False,4.0
19.0,C,m,84.83,False,1.0
32.0,B,f,138.91,False,8.0
33.0,C,f,91.73,False,4.0
47.0,B,f,98.56,False,6.0
53.0,B,f,122.19,False,5.0
34.0,B,f,147.07,False,9.0
37.0,E,f,87.83,False,1.0
38.0,B,m,81.72,False,2.0
22.0,A,m,72.07,False,1.0
37.0,B,f,87.53,False,4.0
39.0,B,f,98.56,False,7.0
38.0,C,f,111.53,False,15.0
47.0,B,m,194.05,False,16.0
23.0,D,f,53.74,False,3.0
41.0,B,f,120.14,False,6.0
41.0,A,m,118.8,False,17.0
35.0,B,f,170.84,False,37.0
48.0,A,m,147.07,False,1.0
55.0,B,m,118.79,False,21.0
26.0,B,f,131.94,True,23.0
35.0,E,m,118.39,False,16.0
29.0,B,f,122.83,False,9.0
37.0,B,f,113.47,False,14.0
60.0,B,f,134.82,False,3.0
42.0,A,f,122.61,False,5.0
35.0,D,f,163.01,False,10.0
38.0,B,f,98.58,False,3.0
30.0,C,f,103.44,False,1.0
24.0,B,f,113.3,False,6.0
47.0,A,f,232.64,False,24.0
50.0,B,m,211.26,False,2.0
25.0,B,m,75.2,False,10.0
33.0,D,f,154.39,False,8.0
36.0,B,f,105.8,False,2.0
25.0,C,f,107.31,False,18.0
32.0,B,f,65.4,False,2.0
58.0,E,f,162.4,False,4.0
39.0,B,f,135.24,False,6.0
37.0,A,f,68.4,False,1.0
59.0,B,m,155.14,False,5.0
37.0,B,f,73.12,False,2.0
35.0,B,f,161.42,False,4.0
31.0,C,f,94.15,False,2.0
47.0,A,f,101.25,False,3.0
66.0,B,f,106.56,False,7.0
42.0,B,f,96.99,False,9.0
38.0,C,m,239.79,True,31.0
32.0,B,m,124.73,False,12.0
34.0,E,f,104.16,False,4.0
44.0,A,f,109.12,False,12.0
36.0,B,f,146.1,True,16.0
36.0,B,m,119.65,True,16.0
27.0,B,f,67.66,False,10.0
33.0,B,f,57.09,False,1.0
44.0,B,m,118.04,False,5.0
49.0,B,f,125.32,False,6.0
32.0,B,f,86.54,False,11.0
18.0,B,m,28.61,False,7.0
52.0,B,m,96.17,False,1.0
43.0,B,f,182.81,False,8.0
27.0,D,m,151.16,False,6.0
26.0,B,m,83.06,False,7.0
50.0,C,m,89.9,False,3.0
24.0,B,m,107.25,False,3.0
40.0,E,m,114.3,False,3.0
47.0,C,f,280.59,True,48.0
45.0,D,m,116.53,False,8.0
31.0,A,m,92.17,False,3.0
39.0,B,f,115.91,False,12.0
36.0,B,f,89.14,False,12.0
46.0,D,f,98.88,False,10.0
41.0,B,f,125.93,False,9.0
21.0,D,f,172.17,False,6.0
33.0,B,f,116.65,False,2.0
44.0,C,f,94.76,False,7.0
46.0,C,m,139.78,False,12.0
27.0,C,f,59.1,False,3.0
29.0,B,f,161.66,False,2.0
42.0,B,m,86.63,False,7.0
27.0,B,m,63.93,False,4.0
18.0,B,f,81.45,False,1.0
32.0,E,f,167.23,False,29.0
35.0,D,m,175.54,False,35.0
34.0,D,f,92.65,False,5.0
44.0,B,m,87.13,False,5.0
40.0,E,f,231.34,False,17.0
42.0,B,m,101.46,False,8.0
57.0,E,m,104.22,False,1.0
28.0,B,f,96.94,False,4.0
37.0,C,f,108.14,False,2.0
48.0,B,m,105.66,False,2.0
36.0,A,m,99.92,False,7.0
25.0,B,m,49.85,False,8.0
21.0,B,f,113.0,False,25.0
32.0,E,f,97.57,False,2.0
36.0,E,f,114.16,True,17.0
44.0,B,f,130.48,True,16.0
45.0,B,f,162.83,False,9.0
42.0,C,m,82.71,False,2.0
37.0,B,f,98.41,False,2.0
58.0,B,f,105.17,False,3.0
47.0,C,m,125.66,False,3.0
37.0,B,f,99.68,False,17.0
48.0,B,f,129.79,False,24.0
34.0,B,f,101.18,False,12.0
42.0,C,m,97.98,False,3.0
45.0,B,m,117.18,False,10.0
31.0,A,f,107.16,False,3.0
37.0,B,f,129.22,False,2.0
43.0,A,f,111.38,False,4.0
27.0,B,f,116.92,False,8.0
35.0,B,f,77.16,False,3.0
30.0,B,f,92.09,False,8.0
25.0,A,f,33.16,False,1.0
38.0,B,f,109.04,False,11.0
21.0,E,f,156.82,False,11.0
35.0,B,f,126.43,False,6.0
44.0,B,f,129.95,False,10.0
32.0,B,f,84.13,False,1.0
34.0,B,m,99.01,False,4.0
50.0,E,m,109.21,False,12.0
22.0,A,f,159.85,True,23.0
32.0,B,m,81.41,False,11.0
20.0,B,m,140.08,False,30.0
54.0,D,m,164.3,False,5.0
44.0,B,m,166.79,False,8.0
46.0,A,m,142.0,False,3.0
49.0,B,m,80.3,False,2.0
31.0,B,f,109.47,False,13.0
37.0,E,m,127.96,False,23.0
39.0,A,f,91.58,False,1.0
25.0,B,f,206.64,False,1.0
33.0,E,f,92.1,False,5.0
25.0,B,f,78.26,True,13.0
30.0,A,m,71.07,False,3.0
33.0,C,m,81.84,False,2.0
31.0,A,f,125.79,False,6.0
23.0,B,m,91.71,False,10.0
39.0,B,f,125.85,False,1.0
38.0,B,m,92.69,False,7.0
39.0,B,f,111.99,False,4.0
31.0,B,f,75.24,False,5.0
52.0,B,f,171.78,False,25.0
37.0,B,f,140.08,False,19.0
33.0,B,m,88.13,False,5.0
27.0,B,f,61.83,False,6.0
29.0,B,f,124.14,False,14.0
32.0,B,f,103.3,False,1.0
37.0,B,f,123.44,False,1.0
38.0,B,f,95.5,False,4.0
29.0,B,m,124.74,False,2.0
41.0,B,f,137.83,False,2.0
42.0,B,f,149.91,False,1.0
50.0,B,f,175.48,False,5.0
46.0,B,f,151.11,False,2.0
23.0,B,f,81.47,False,17.0
33.0,B,f,86.44,False,13.0
29.0,B,m,66.48,False,1.0
31.0,B,m,49.5,False,13.0
20.0,B,f,51.81,False,1.0
51.0,B,m,98.66,False,9.0
38.0,B,f,130.71,False,9.0
32.0,B,f,112.01,False,1.0
39.0,B,m,107.16,False,7.0
24.0,C,f,86.9,False,4.0
30.0,D,f,119.34,False,3.0
38.0,B,f,123.89,False,20.0
52.0,B,f,125.34,False,1.0
34.0,E,f,118.61,False,3.0
38.0,B,f,119.58,False,4.0
34.0,C,m,87.59,False,10.0
34.0,C,f,107.43,False,3.0
32.0,B,m,88.71,False,1.0
29.0,B,m,84.07,False,3.0
23.0,B,f,133.78,False,2.0
27.0,B,f,94.43,False,3.0
32.0,B,f,103.14,False,7.0
25.0,E,f,73.01,False,1.0
43.0,E,m,87.63,False,2.0
51.0,B,f,158.22,False,6.0
37.0,B,f,72.4,False,5.0
39.0,E,f,116.18,False,16.0
21.0,C,m,39.0,False,9.0
52.0,B,f,87.0,False,2.0
39.0,A,f,91.33,False,4.0
18.0,B,f,178.56,False,6.0
32.0,B,m,126.01,False,12.0
26.0,B,f,112.61,False,10.0
38.0,C,f,97.49,False,2.0
28.0,A,f,121.54,False,12.0
38.0,D,m,70.21,False,7.0
44.0,B,f,153.06,False,2.0
36.0,B,f,90.35,False,1.0
19.0,E,f,54.99,False,5.0
37.0,B,f,87.81,False,9.0
37.0,B,m,83.45,False,4.0
46.0,C,f,116.11,False,5.0
30.0,A,f,82.29,False,9.0
36.0,B,f,206.01,False,4.0
29.0,A,f,108.12,False,8.0
22.0,B,m,200.4,False,1.0
52.0,B,m,154.38,False,1.0
36.0,B,f,135.01,False,13.0
36.0,A,m,125.43,False,3.0
31.0,B,f,76.18,False,12.0
40.0,E,f,154.56,False,8.0
20.0,B,f,68.58,False,14.0
34.0,C,f,162.52,False,25.0
35.0,B,f,90.08,False,12.0
50.0,C,f,119.42,False,6.0
48.0,B,f,110.57,False,4.0
27.0,A,f,183.65,True,17.0
32.0,B,f,69.33,False,1.0
22.0,C,m,51.82,False,9.0
35.0,B,f,126.86,False,18.0
27.0,B,m,38.83,False,5.0
23.0,A,f,79.44,False,11.0
52.0,B,f,116.72,False,4.0
44.0,B,m,77.08,False,7.0
33.0,B,m,97.32,False,6.0
29.0,C,f,125.77,False,1.0
32.0,B,m,98.66,False,5.0
37.0,B,f,88.9,False,1.0
18.0,B,f,39.87,False,1.0
37.0,B,f,130.45,False,4.0
22.0,B,m,169.27,False,2.0
33.0,B,m,68.41,False,3.0
31.0,B,f,139.29,False,10.0
26.0,D,f,82.59,False,2.0
28.0,B,f,104.83,False,8.0
40.0,D,f,99.48,False,10.0
32.0,B,f,88.43,False,4.0
31.0,C,m,123.55,False,2.0
37.0,E,f,97.42,False,10.0
27.0,B,m,86.85,False,4.0
34.0,E,f,82.35,False,6.0
34.0,B,m,145.42,False,4.0
61.0,C,m,95.79,False,7.0
30.0,B,m,70.55,False,4.0
21.0,B,f,72.53,False,5.0
44.0,B,f,98.75,False,7.0
40.0,E,f,166.8,False,3.0
43.0,E,m,205.85,False,16.0
36.0,B,f,76.9,False,1.0
35.0,B,f,89.72,False,6.0
36.0,B,m,120.3,False,4.0
35.0,B,m,125.43,False,7.0
26.0,B,f,68.66,False,7.0
26.0,E,f,141.34,False,4.0
29.0,B,f,116.41,False,5.0
47.0,B,m,131.05,False,2.0
41.0,B,f,129.77,False,7.0
42.0,B,f,112.68,True,14.0
38.0,B,f,227.04,False,3.0
36.0,B,f,112.71,False,1.0
35.0,E,f,96.81,False,2.0
21.0,B,m,96.69,False,3.0
29.0,B,f,125.87,False,1.0
35.0,A,m,78.26,False,4.0
32.0,B,m,98.78,False,3.0
24.0,B,f,45.88,False,2.0
42.0,B,m,115.17,True,21.0
37.0,B,m,79.37,False,2.0
40.0,C,m,333.2,True,23.0
36.0,B,f,180.98,False,17.0
30.0,E,f,57.85,False,4.0
29.0,E,f,114.84,False,8.0
45.0,B,f,134.49,False,2.0
32.0,A,m,145.39,False,23.0
22.0,B,f,136.84,True,19.0
60.0,B,f,97.93,False,8.0
39.0,B,f,98.01,False,8.0
31.0,C,f,80.58,False,9.0
33.0,B,f,108.84,False,17.0
39.0,C,m,95.34,False,3.0
36.0,E,f,78.74,False,8.0
39.0,B,f,109.94,False,8.0
43.0,E,f,99.18,False,6.0
41.0,B,f,132.11,False,1.0
18.0,B,f,161.92,False,6.0
42.0,B,m,89.48,False,5.0
30.0,B,m,101.97,False,3.0
35.0,B,m,89.23,False,2.0
27.0,B,f,96.93,False,10.0
30.0,B,m,115.48,False,12.0
23.0,B,m,157.76,True,28.0
33.0,B,f,158.34,False,4.0
51.0,B,m,101.13,False,6.0
48.0,A,f,134.68,False,2.0
24.0,B,f,68.49,False,2.0
38.0,D,f,182.63,False,4.0
29.0,C,m,75.65,False,5.0
39.0,B,f,98.33,False,5.0
30.0,B,f,92.81,False,7.0
30.0,A,f,100.67,False,13.0
69.0,B,f,271.22,False,22.0
32.0,B,m,73.79,False,7.0
38.0,B,m,130.82,True,13.0
43.0,D,f,88.58,False,1.0
32.0,A,f,70.34,False,4.0
36.0,A,f,72.66,False,9.0
39.0,A,m,104.14,False,5.0
41.0,B,m,127.49,False,3.0
48.0,B,m,110.54,False,12.0
39.0,B,f,115.73,True,16.0
31.0,B,f,55.38,False,1.0
37.0,B,f,66.66,False,2.0
22.0,B,f,75.32,False,3.0
37.0,B,m,132.3,False,5.0
35.0,E,f,71.76,False,10.0
36.0,B,m,82.73,False,10.0
43.0,E,f,143.31,False,6.0
56.0,C,f,121.36,False,7.0
33.0,A,m,121.14,True,14.0
65.0,B,f,103.57,False,10.0
35.0,B,f,114.62,False,1.0
52.0,B,f,103.95,False,20.0
24.0,B,m,61.94,False,9.0
26.0,B,f,115.13,False,6.0
28.0,A,f,111.42,False,2.0
39.0,B,f,201.83,False,18.0
40.0,B,m,103.86,False,10.0
31.0,B,f,81.83,False,3.0
21.0,C,f,64.29,False,8.0
37.0,B,m,180.75,False,20.0
33.0,B,f,107.82,False,9.0
21.0,B,m,70.14,False,1.0
45.0,B,m,115.68,False,20.0
42.0,B,m,155.54,False,14.0
40.0,B,m,185.55,False,4.0
36.0,B,f,79.24,False,4.0
35.0,B,f,188.21,False,15.0
35.0,B,m,119.7,False,12.0
23.0,B,f,87.55,False,15.0
45.0,E,f,129.26,False,8.0
39.0,B,f,180.06,False,5.0
29.0,B,m,77.75,False,2.0
22.0,B,m,118.71,False,1.0
30.0,B,m,108.91,False,1.0
37.0,E,f,109.71,False,12.0
44.0,B,f,131.65,False,1.0
31.0,B,f,65.38,False,3.0
48.0,B,f,160.87,False,7.0
54.0,A,f,175.39,False,2.0
43.0,B,m,162.51,False,3.0
27.0,B,m,116.3,False,1.0
27.0,B,m,127.18,True,24.0
34.0,A,f,82.16,False,6.0
35.0,B,f,225.86,False,8.0
51.0,B,f,146.08,False,9.0
36.0,B,f,105.41,False,8.0
42.0,B,f,97.05,False,3.0
40.0,B,f,112.21,False,4.0
31.0,B,f,107.52,False,6.0
47.0,A,f,135.76,False,2.0
38.0,A,f,87.87,False,11.0
40.0,B,m,121.49,False,2.0
32.0,B,f,203.47,False,3.0
31.0,B,f,143.79,False,3.0
26.0,B,f,77.92,False,5.0
37.0,B,f,89.33,False,1.0
48.0,A,m,126.89,False,24.0
21.0,B,f,62.41,False,1.0
48.0,B,f,292.62,False,14.0
55.0,D,f,165.08,True,15.0
34.0,B,m,83.38,False,1.0
63.0,B,f,115.72,False,3.0
36.0,B,m,106.41,False,3.0
39.0,B,f,158.95,False,6.0
36.0,D,f,74.3,False,5.0
53.0,B,f,153.44,False,3.0
31.0,A,f,84.96,False,3.0
57.0,B,m,93.17,False,3.0
18.0,B,m,88.91,False,5.0
48.0,B,f,108.94,False,9.0
25.0,C,m,43.44,False,3.0
28.0,B,m,71.79,False,12.0
37.0,A,f,109.1,False,10.0
23.0,A,f,87.99,False,5.0
34.0,B,f,106.73,False,2.0
41.0,A,f,132.01,False,19.0
32.0,B,f,127.15,False,1.0
21.0,A,f,173.76,False,9.0
26.0,B,f,67.51,False,10.0
32.0,B,m,124.21,False,7.0
25.0,B,f,59.37,False,9.0
37.0,A,m,101.7,False,4.0
54.0,B,f,131.41,False,3.0
28.0,B,f,99.03,True,13.0
48.0,B,f,76.07,False,3.0
25.0,C,f,96.72,False,6.0
50.0,B,f,114.57,False,3.0
44.0,A,m,115.6,False,2.0
53.0,B,m,82.68,False,5.0
38.0,E,m,119.08,False,16.0
32.0,A,f,148.58,False,2.0
54.0,B,m,91.49,False,4.0
56.0,D,m,165.65,False,5.0
42.0,E,f,122.85,False,24.0
33.0,B,f,85.62,False,6.0
38.0,B,f,110.43,False,2.0
34.0,C,f,115.44,True,19.0
69.0,A,m,98.97,False,11.0
29.0,B,f,79.85,False,8.0
31.0,E,f,77.55,False,4.0
24.0,B,m,72.44,False,8.0
30.0,A,m,127.47,True,19.0
46.0,B,f,109.16,False,11.0
44.0,B,m,121.46,False,2.0
28.0,A,f,98.12,False,7.0
42.0,B,f,114.86,False,4.0
33.0,C,f,172.06,False,7.0
37.0,C,m,76.37,False,1.0
23.0,B,f,159.87,False,7.0
44.0,B,m,193.24,True,16.0
62.0,B,f,174.15,False,15.0
29.0,B,m,77.04,False,11.0
30.0,E,m,101.57,False,3.0
24.0,B,f,77.01,False,3.0
32.0,B,m,68.51,False,11.0
27.0,B,f,227.57,False,1.0
53.0,B,m,161.44,True,14.0
53.0,B,f,145.08,False,17.0
41.0,B,m,116.57,False,6.0
33.0,B,f,77.37,False,1.0
33.0,B,f,137.53,False,6.0
45.0,B,f,207.79,False,4.0
41.0,A,f,164.22,False,17.0
45.0,E,f,114.59,False,5.0
42.0,B,f,108.85,False,17.0
58.0,B,f,131.33,False,11.0
43.0,B,f,181.73,False,21.0
42.0,B,f,100.77,False,6.0
47.0,D,m,110.42,False,6.0
25.0,C,m,87.11,False,1.0
25.0,E,m,69.64,False,9.0
30.0,B,m,57.4,False,7.0
25.0,B,m,61.39,False,3.0
49.0,E,f,99.83,False,3.0
41.0,B,m,118.74,False,2.0
51.0,B,f,122.79,False,3.0
18.0,B,m,75.83,False,20.0
41.0,D,f,109.46,False,5.0
18.0,A,m,81.6,False,3.0
38.0,B,f,154.4,False,2.0
45.0,B,f,183.97,False,19.0
33.0,B,f,184.88,False,8.0
20.0,B,f,85.66,False,6.0
27.0,B,f,87.04,False,7.0
41.0,B,f,96.46,False,3.0
32.0,A,f,79.96,False,8.0
71.0,B,f,161.54,False,7.0
40.0,B,f,161.89,False,7.0
37.0,B,f,110.33,False,1.0
29.0,B,f,100.77,False,5.0
39.0,E,f,141.47,False,10.0
37.0,B,f,107.22,False,3.0
25.0,B,m,98.66,True,13.0
44.0,B,m,138.76,True,19.0
31.0,B,f,151.11,True,22.0
39.0,B,f,106.16,False,5.0
33.0,A,f,180.12,False,5.0
20.0,B,m,62.05,False,7.0
41.0,C,f,142.09,False,5.0
18.0,B,m,36.8,False,2.0
53.0,D,f,131.15,False,10.0
26.0,B,f,45.56,False,5.0
29.0,B,f,113.43,False,7.0
27.0,A,m,67.99,False,5.0
55.0,B,m,103.62,False,2.0
26.0,B,f,81.75,False,4.0
31.0,A,f,145.69,False,5.0
52.0,B,f,205.48,False,10.0
36.0,B,m,107.34,False,3.0
30.0,C,f,100.59,False,2.0
31.0,B,m,82.08,False,5.0
53.0,B,m,112.42,False,2.0
36.0,A,m,68.04,False,1.0
36.0,B,f,112.64,False,2.0
38.0,B,f,109.55,False,1.0
36.0,B,m,98.03,False,12.0
21.0,E,f,58.75,False,1.0
54.0,B,f,119.59,False,12.0
50.0,B,f,133.4,True,16.0
35.0,B,f,91.36,False,7.0
41.0,B,f,132.2,True,23.0
29.0,B,f,64.23,False,2.0
30.0,B,f,102.29,False,3.0
37.0,B,f,76.88,False,7.0
29.0,C,f,128.64,False,7.0
45.0,B,f,78.04,False,4.0
37.0,E,f,102.06,False,8.0
54.0,B,f,135.21,False,3.0
29.0,B,f,85.59,False,1.0
24.0,B,f,69.3,False,2.0
31.0,E,f,81.93,False,6.0
25.0,C,f,102.59,False,1.0
41.0,B,f,116.4,False,16.0
45.0,B,f,102.26,False,5.0
42.0,B,m,246.8,True,19.0
24.0,B,m,113.76,False,1.0
44.0,B,m,172.74,True,17.0
50.0,B,f,113.84,False,23.0
46.0,B,m,152.52,False,20.0
24.0,B,f,177.62,False,15.0
44.0,B,m,104.13,False,3.0
47.0,B,f,130.95,False,9.0
44.0,B,f,96.29,False,7.0
39.0,E,m,109.06,False,6.0
26.0,E,f,82.34,False,9.0
34.0,C,f,127.5,False,13.0
24.0,B,f,75.88,False,6.0
43.0,B,f,100.54,False,3.0
53.0,B,f,117.58,False,5.0
46.0,C,f,112.39,False,5.0
26.0,B,f,95.63,False,3.0
29.0,B,m,105.49,True,14.0
49.0,B,f,110.24,False,3.0
33.0,B,m,64.29,False,2.0
30.0,E,f,82.68,False,4.0
26.0,B,m,83.49,False,1.0
28.0,B,m,163.22,False,3.0
42.0,B,m,135.73,False,4.0
67.0,E,f,189.09,False,12.0
30.0,B,m,66.26,False,9.0
44.0,B,f,160.7,True,18.0
36.0,A,f,133.85,False,7.0
46.0,B,f,217.28,False,4.0
41.0,B,f,177.78,False,9.0
31.0,B,f,90.32,False,4.0
23.0,C,f,74.93,False,7.0
31.0,A,f,107.3,False,4.0
18.0,B,f,208.4,False,4.0
47.0,E,f,153.45,False,23.0
26.0,E,f,78.36,False,8.0
39.0,A,f,77.59,False,8.0
36.0,C,f,142.61,False,3.0
36.0,B,f,78.22,False,2.0
31.0,B,f,111.55,False,2.0
31.0,B,m,80.95,False,5.0
24.0,D,f,56.2,False,2.0
26.0,B,f,108.65,False,11.0
45.0,B,m,122.0,True,14.0
42.0,A,f,122.01,False,4.0
30.0,C,f,126.1,False,2.0
23.0,C,m,90.0,True,20.0
26.0,D,f,81.08,False,4.0
18.0,B,m,82.68,False,11.0
48.0,B,m,145.57,False,3.0
24.0,B,f,98.65,False,3.0
38.0,C,m,103.22,False,20.0
22.0,A,f,170.01,False,7.0
30.0,B,m,160.29,False,21.0
38.0,B,f,77.08,False,5.0
44.0,B,f,120.43,False,3.0
32.0,B,f,120.89,False,4.0
22.0,B,f,87.06,False,4.0
51.0,B,f,126.56,False,1.0
42.0,B,m,101.7,False,1.0
38.0,B,m,98.83,False,3.0
34.0,B,m,117.9,False,1.0
39.0,B,m,185.52,False,10.0
45.0,B,f,85.12,False,3.0
32.0,B,m,136.86,False,10.0
22.0,B,f,121.6,False,3.0
30.0,B,m,138.46,False,13.0
47.0,A,m,99.75,False,1.0
32.0,B,f,110.9,False,7.0
39.0,A,f,128.63,False,3.0
30.0,A,m,60.27,False,5.0
31.0,A,f,99.1,False,21.0
25.0,E,f,106.95,False,1.0
38.0,A,m,91.58,False,1.0
38.0,E,m,112.34,False,9.0
35.0,E,m,145.32,False,14.0
35.0,B,m,88.15,False,8.0
27.0,B,f,75.26,False,3.0
29.0,B,f,133.67,True,13.0
18.0,A,f,74.12,False,14.0
37.0,B,f,90.78,False,9.0
28.0,B,f,67.47,False,5.0
19.0,B,f,88.43,False,7.0
40.0,D,f,142.91,True,18.0
33.0,B,f,99.66,False,9.0
44.0,B,f,135.29,False,3.0
38.0,B,f,154.45,False,13.0
31.0,B,m,79.6,False,2.0
30.0,E,m,56.69,False,8.0
29.0,D,f,143.69,False,2.0
35.0,B,m,141.73,False,1.0
29.0,B,f,104.25,False,3.0
50.0,B,m,126.73,False,20.0
42.0,B,m,134.88,False,3.0
51.0,B,f,96.18,False,6.0
31.0,B,f,163.25,False,13.0
36.0,A,f,165.27,False,8.0
37.0,E,f,116.03,False,6.0
39.0,B,f,102.17,False,1.0
35.0,B,m,86.01,False,6.0
38.0,B,f,115.76,False,1.0
47.0,B,m,95.62,False,6.0
38.0,B,f,187.95,False,2.0
36.0,E,m,108.67,False,7.0
33.0,A,f,147.61,True,21.0
61.0,B,f,109.6,False,12.0
34.0,B,f,79.98,False,9.0
29.0,B,f,87.37,False,7.0
32.0,B,f,102.06,False,13.0
35.0,E,m,85.06,False,3.0
37.0,B,f,117.64,False,11.0
18.0,A,f,37.17,False,6.0
26.0,D,f,81.41,False,13.0
34.0,B,f,146.24,True,18.0
36.0,C,f,138.71,True,23.0
24.0,B,m,55.3,False,7.0
35.0,B,f,103.97,False,1.0
27.0,B,f,154.33,False,4.0
26.0,B,f,56.57,False,3.0
27.0,C,f,57.23,False,6.0
36.0,B,f,151.63,False,3.0
44.0,B,f,126.7,False,4.0
67.0,E,m,134.89,False,2.0
45.0,D,f,133.37,False,15.0
62.0,B,m,91.0,False,9.0
52.0,A,f,126.78,False,1.0
28.0,B,m,75.09,False,11.0
27.0,B,f,100.82,False,7.0
33.0,B,f,99.86,False,4.0
33.0,B,m,126.16,False,4.0
30.0,E,f,83.49,True,16.0
46.0,B,f,85.91,False,3.0
43.0,B,f,116.13,False,16.0
45.0,B,m,110.14,False,2.0
37.0,A,f,60.98,False,2.0
27.0,B,f,118.94,True,14.0
47.0,E,f,136.04,False,2.0
18.0,C,f,60.13,False,6.0
28.0,E,f,74.36,False,4.0
39.0,B,m,147.91,False,4.0
27.0,B,f,77.07,False,5.0
28.0,A,m,67.52,False,1.0
47.0,D,f,139.39,False,14.0
28.0,B,f,87.94,False,5.0
22.0,B,f,211.68,False,5.0
27.0,B,f,199.9,True,34.0
53.0,B,f,296.76,False,1.0
45.0,B,f,105.5,False,1.0
43.0,B,m,147.62,False,2.0
36.0,B,f,134.91,True,18.0
42.0,B,f,108.12,False,2.0
52.0,B,m,100.53,False,8.0
18.0,B,m,63.48,False,2.0
57.0,B,f,133.93,True,13.0
47.0,B,m,118.16,False,15.0
54.0,E,m,146.44,False,4.0
22.0,B,m,63.21,False,2.0
42.0,B,m,203.08,False,25.0
49.0,B,m,126.55,False,1.0
28.0,B,f,95.35,False,6.0
39.0,C,f,117.62,False,18.0
33.0,A,f,194.93,True,18.0
49.0,C,f,145.08,False,1.0
31.0,B,f,102.79,False,2.0
29.0,A,f,94.3,False,3.0
37.0,B,f,71.87,False,15.0
33.0,E,f,146.99,False,10.0
29.0,C,f,82.05,False,6.0
30.0,A,f,98.26,True,13.0
37.0,B,f,69.68,False,4.0
29.0,E,m,68.87,False,8.0
34.0,B,f,118.62,False,3.0
47.0,A,f,174.34,False,4.0
36.0,B,m,106.05,False,4.0
46.0,B,f,128.95,False,5.0
29.0,B,f,65.45,False,2.0
37.0,B,m,85.39,False,4.0
20.0,B,f,46.01,False,1.0
34.0,A,f,147.8,False,7.0
75.0,A,m,128.77,False,4.0
32.0,B,f,90.49,False,4.0
32.0,B,f,89.91,False,4.0
40.0,B,m,98.05,False,1.0
40.0,B,f,101.02,False,2.0
32.0,A,m,110.14,False,4.0
35.0,D,m,95.03,False,12.0
40.0,A,f,226.36,False,4.0
54.0,C,f,118.12,False,1.0
43.0,A,m,130.65,False,5.0
22.0,B,f,56.83,False,11.0
44.0,B,f,126.68,True,14.0
67.0,B,m,95.87,False,1.0
38.0,B,m,138.37,False,3.0
43.0,A,f,159.2,False,10.0
27.0,B,f,95.96,False,4.0
39.0,C,m,114.68,False,4.0
33.0,B,f,103.99,False,2.0
30.0,B,m,92.58,False,4.0
40.0,B,f,136.85,False,10.0
30.0,C,f,122.18,False,4.0
38.0,B,m,95.61,False,14.0
36.0,B,m,88.83,False,7.0
26.0,E,m,73.5,False,16.0
39.0,B,f,123.93,False,10.0
20.0,B,m,89.53,False,2.0
30.0,A,f,49.97,False,1.0
59.0,B,f,133.22,False,3.0
34.0,B,m,83.0,False,6.0
39.0,B,m,88.53,False,6.0
48.0,B,f,127.42,False,2.0
32.0,E,f,73.52,False,9.0
43.0,B,f,78.89,False,3.0
33.0,C,m,92.92,False,8.0
47.0,E,f,157.47,False,16.0
32.0,E,f,107.67,False,11.0
33.0,B,f,127.84,False,10.0
24.0,B,f,118.6,False,10.0
29.0,B,f,145.66,True,15.0
29.0,B,m,77.15,False,9.0
68.0,B,f,92.19,False,6.0
46.0,A,f,102.22,False,11.0
36.0,E,f,75.11,False,7.0
29.0,B,f,144.15,False,28.0
22.0,B,f,154.12,True,14.0
25.0,C,f,107.28,False,2.0
44.0,B,m,109.79,False,12.0
41.0,E,f,106.81,False,5.0
58.0,B,m,118.11,False,5.0
53.0,A,f,111.01,False,3.0
48.0,B,f,109.13,False,1.0
30.0,B,m,112.06,False,11.0
32.0,B,m,151.52,False,22.0
32.0,B,f,92.62,False,7.0
41.0,B,m,73.29,False,8.0
23.0,B,f,91.28,False,2.0
35.0,B,f,102.71,False,20.0
23.0,B,f,43.75,False,1.0
32.0,E,f,90.51,False,10.0
38.0,B,f,98.39,False,11.0
19.0,B,f,32.2,False,1.0
37.0,B,f,146.85,False,8.0
42.0,B,f,98.23,False,3.0
42.0,B,f,90.26,False,5.0
40.0,B,f,110.59,False,4.0
31.0,A,f,121.59,False,8.0
36.0,C,m,119.2,False,5.0
36.0,A,f,95.95,False,2.0
58.0,B,m,102.96,False,16.0
53.0,B,f,101.79,False,1.0
28.0,C,m,77.64,False,1.0
20.0,B,f,63.43,False,7.0
30.0,B,m,72.92,False,2.0
34.0,B,m,85.51,False,4.0
23.0,B,f,68.21,False,13.0
32.0,B,m,91.16,False,1.0
38.0,C,f,132.04,False,17.0
51.0,A,f,129.54,False,16.0
48.0,B,m,67.99,False,1.0
39.0,B,f,75.57,False,6.0
29.0,B,m,119.72,False,10.0
36.0,B,f,70.81,False,6.0
36.0,E,f,127.59,False,9.0
38.0,B,m,112.81,False,15.0
46.0,B,f,146.42,False,1.0
34.0,B,f,94.97,False,6.0
44.0,B,f,111.24,False,3.0
43.0,B,f,104.46,False,5.0
40.0,B,f,135.62,False,5.0
26.0,B,f,129.11,False,12.0
44.0,B,f,202.72,True,28.0
34.0,B,f,79.53,False,2.0
35.0,A,m,109.27,False,6.0
37.0,B,f,176.25,False,7.0
18.0,B,f,38.82,False,5.0
